lat,lon,alt,erro_lat_cm,erro_lon_cm,erro_alt_cm,dx,dy,erro_2d_cm,erro_3d_cm
-22.725832983228447,-47.63888910111773,550.0092550892437,0.186164266470763,-1.0352676234039428,0.9255089243650463,-0.010352676052151505,0.0018616425840889406,0.010518726850321984,0.9255686969070357
-22.72583298211991,-47.638889076369345,550.010253539848,0.19846901182459412,-0.7818877560977378,1.0253539848007165,-0.00781887729256938,0.001984690022993618,0.008066835600384297,1.0253857166859714
-22.72583288634003,-47.63888888207348,549.979510664332,1.2616256919666011,1.20736003102998,-2.0489335668008013,0.012073600466485018,0.01261625690318624,0.017462581895913952,2.049007980201037
-22.725833013521015,-47.63888903873024,550.0181791597807,-0.15008323308901333,-0.396529528463617,1.8179159780796006,-0.003965295304321378,-0.0015008325142673584,0.004239818992168799,1.8179209222083932
-22.725832979152916,-47.6388890481934,550.0039187579686,0.2314026666113143,-0.4934156066392865,0.3918757968507841,-0.004934156107153809,0.0023140265277277194,0.005449827085402878,0.39191369046899827
-22.725832956246716,-47.63888911255434,549.9944608429113,0.4856614678210347,-1.1523583584861687,-0.5539157088693047,-0.011523583849676073,0.004856614683745875,0.012505186561059025,0.5540568492727503
-22.725832987684626,-47.63888895467123,550.0021508270102,0.13670065852511828,0.4640868154605809,0.21508270101337662,0.00464086827783536,0.0013670066678628245,0.004838012567387559,0.21513710661278498
-22.725833031790522,-47.63888875746278,549.9733564715066,-0.3528747582130615,2.4831543596097223,-2.66435284934748,0.024831543566204164,-0.003528747768655194,0.025081021045704747,2.6644708974607405
-22.72583298588801,-47.638889120903904,550.0061297921723,0.1566430953337868,-1.2378432427271653,0.6129792172210062,-0.012378432528909978,0.0015664308676832661,0.012477151018401902,0.6131061898631559
-22.725832922920407,-47.63888900026449,549.9845594273772,0.855583504690278,-0.00270796573156357,-1.5440572622731072,-2.7079370669657846e-05,0.008555834963175357,0.008555877816414264,1.5440809668647695
-22.725833070168846,-47.638888834485456,549.9797099457123,-0.7788741801942888,1.6945776911972668,-2.0290054287653017,0.016945776794418856,-0.007788741790193399,0.01865003618872011,2.0290911398495637
-22.72583298888074,-47.63888900753999,549.9771646122067,0.12342379508367003,-0.07719617780295723,-2.283538779326837,-0.0007719621185375954,0.0012342380770746786,0.0014557709790204132,2.2835392433610555
-22.72583305089052,-47.63888894710804,550.0166903256248,-0.56488478505867,0.5415205651726545,1.6690325624848878,0.0054152055883253634,-0.005648847746897445,0.00782521133461957,1.6690509065223353
-22.72583291455846,-47.63888912748759,549.9905610490946,0.9484011327792272,-1.3052485538048313,-0.9438950905391831,-0.013052485816056862,0.009484011144422766,0.016134244741105818,0.9440329738943938
-22.725833112757176,-47.638888948716236,550.0230059156487,-1.2516046372353526,0.5250555157141993,2.3005915648747486,0.005250554954278091,-0.01251604634333603,0.013572757398422378,2.3006316019937905
-22.725833039264934,-47.638889023795535,549.9919629780542,-0.43584075417690327,-0.24362439408758105,-0.8037021945784467,-0.0024362442064397496,-0.004358407522886409,0.00499309542958715,0.8037177045322726
-22.725832973271757,-47.63888888464443,549.9743896306361,0.29668351656882785,1.1810380416476212,-2.56103693638942,0.01181038045761892,0.002966835140227886,0.01217732307623469,2.5610658868433873
-22.725832887325215,-47.638888863444826,549.9832521334008,1.2506901299103876,1.3980847064804727,-1.6747866599229888,0.013980846868085477,0.012506901338582566,0.018758642281409756,1.6748917107988412
-22.725833001193873,-47.63888868970172,550.0185371743001,-0.013251979293113808,3.1769083514565684,1.853717430010408,0.03176908351510745,-0.0001325197551693691,0.031769359906604705,1.8539896446771678
-22.725833039997063,-47.638888937761195,549.9976615273309,-0.4439673769514323,0.6372158621084536,-0.2338472669050013,0.006372158422683378,-0.004439673844558456,0.007766280114046311,0.23397619397391706
-22.72583286501052,-47.63888896248268,549.9917756905527,1.4983832501899301,0.38411131990233083,-0.8224309447359014,0.0038411131398362807,0.01498383238285328,0.015468334849959305,0.8225763965947788
-22.72583310492588,-47.63888897638418,550.0024002733878,-1.1646772332509099,0.24178443634416968,0.24002733877918153,0.002417844289118998,-0.011646772431816999,0.011895094748885263,0.2403219021268784
-22.725833152462275,-47.6388890404598,550.0075267410425,-1.6923312583374024,-0.4142372018364546,0.7526741042513174,-0.00414237186600696,-0.01692331240477074,0.01742290869590245,0.7528757300894106
-22.72583296861968,-47.63888895982764,550.0167609822386,0.34832157434681904,0.411294285217379,1.6760982238536912,0.0041129427648606475,0.0034832155826336475,0.005389720677560332,1.6761068895223035
-22.725833036268096,-47.63888903466858,550.0217274884484,-0.40257584491460663,-0.35494526991399505,2.1727488448393895,-0.003549452662553831,-0.004025758467918195,0.005367061155392728,2.1727554736083943
-22.725833071718746,-47.638888981809906,549.9946034703131,-0.7960780588810223,0.186234533944093,-0.5396529686836287,0.001862345452845015,-0.007960780664006961,0.008175717666734807,0.5397148960092929
-22.7258329490362,-47.63888884532575,549.9801092847088,0.565698204965882,1.5835921115885547,-1.9890715291230574,0.015835921250926106,0.005656982029478286,0.016815999748673087,1.9891426107293408
-22.72583298097394,-47.638889122712904,549.9937980225832,0.21118927093144205,-1.2563642227088556,-0.620197741684914,-0.012563642213421876,0.0021118927406860166,0.01273990567528027,0.6203285774364434
-22.725833040384067,-47.638888865412234,550.0039042075988,-0.44826313903446946,1.3779419140888147,0.3904207598743292,0.013779418950989511,-0.004482631311475416,0.014490216357995096,0.390689564891206
-22.725833093300075,-47.638888854213015,549.9855436161068,-1.0356308027089516,1.4926022061087978,-1.4456383893159164,0.014926021951230786,-0.010356308152381644,0.018166982408636546,1.4457525348117133
-22.725832936842828,-47.638889016475034,549.9856427362765,0.7010446159151982,-0.1686753756106273,-1.4357263723425644,-0.001686753658931214,0.007010446282151861,0.007210512809839165,1.4357444785710247
-22.72583295231964,-47.63888924892992,550.0051568182232,0.5292520107929796,-2.5486044252060513,0.5156818223248282,-0.025486043894914042,0.005292520267374812,0.026029775338908677,0.51633834941521
-22.725833008160006,-47.63888906592294,549.9992702147265,-0.09057606385521849,-0.6749349006606642,-0.07297852735567673,-0.006749349089316059,-0.0009057604692941368,0.006809854268425093,0.07329556309508528
-22.725832866881955,-47.63888884620905,550.0004919549311,1.477610305842803,1.5745487098519655,0.049195493117379765,0.015745487181345805,0.014776103146374453,0.021592906028837854,0.0537256934199417
-22.725833073760732,-47.638889004383735,549.9886225699795,-0.8187440994883719,-0.044881716392636016,-1.1377430020501043,-0.0004488174352801802,-0.008187441125073747,0.008199733487544601,1.137772549477062
-22.725833103515114,-47.63888911707656,549.9965439892869,-1.149017753184237,-1.1986579990366029,-0.345601071308651,-0.01198657968959712,-0.011490177534767554,0.016604284761336126,0.34599971497340865
-22.7258330466421,-47.63888905343395,549.986136502836,-0.5177272972767102,-0.5470696513287443,-1.3863497164024565,-0.00547069632858194,-0.005177273095569035,0.007532109599950263,1.3863701774230714
-22.725833001553994,-47.63888890164829,550.0133529761669,-0.01724932661484291,1.0069484101693216,1.3352976166871802,0.010069484061704579,-0.0001724931664170981,0.010070961382181104,1.3353355942944283
-22.725832982523965,-47.63888893499458,550.0155287400208,0.1939840146701454,0.6655411000830969,1.5528740020856289,0.0066554107932013775,0.001939840064579812,0.00693234969562344,1.552889475726117
-22.725833017704364,-47.63888902711558,549.9723071820664,-0.19651840514977795,-0.2776158296160409,-2.7692817933571408,-0.002776158545098974,-0.0019651842286805277,0.003401324053979675,2.7692838821687316
-22.725832974382804,-47.63888904242959,549.9860573370971,0.284350908078956,-0.43440433244552,-1.394266290288615,-0.00434404348579942,0.002843508895011837,0.005191941509929385,1.3942759570793133
-22.725833091088187,-47.638889043687165,549.9775520611737,-1.01107886154129,-0.44727971815191186,-2.2447938826351184,-0.004472797076388326,-0.010110788632999856,0.011055946837234118,2.244821108564132
-22.72583289487937,-47.63888910832067,549.9902496409838,1.1668389917780901,-1.1090130450109352,-0.9750359016103474,-0.011090130596336123,0.011668389976904336,0.016097898039710408,0.9751687811655575
-22.72583300622552,-47.63888880931389,549.9987484304531,-0.06910327068511722,1.9522902098449324,-0.12515695468554128,0.019522902256084138,-0.0006910326817433088,0.019535128324837094,0.12667235114697578
-22.72583291929754,-47.6388890342989,549.9782553217045,0.8957972896514534,-0.351160370497547,-2.1744678295477953,-0.003511603815111295,0.00895797304067969,0.009621675651977067,2.1744891166386853
-22.72583297848795,-47.63888885813823,549.9861721028032,0.23878378098211633,1.4524149174983443,-1.3827897196879697,0.01452414893000293,0.0023878376396169188,0.014719126018010599,1.3828680564452156
-22.725832967727644,-47.63888882489239,549.9849406394188,0.3582231802487087,1.7927938174114528,-1.5059360581222476,0.017927937944714034,0.003582231652643486,0.018282323226622984,1.506047029306011
-22.725832960355792,-47.63888888562431,550.003109009941,0.4400507305140415,1.1710057577083504,0.31090099409841593,0.011710057878326801,0.004400507275903465,0.012509593110850686,0.3111525639491487
-22.725832966572753,-47.63888904881994,550.0010401650555,0.3710424568088324,-0.49983027144953734,0.10401650555437564,-0.004998303021695746,0.0037104245862451535,0.006224972586839668,0.10420260894727897
-22.72583295269646,-47.63888895344448,549.9891739366999,0.5250692922213241,0.47664662888984594,-1.08260633000588,0.004766466100372337,0.005250693011049634,0.007091472074420384,1.0826295556440841
-22.725832905771448,-47.63888900329791,550.0026523130821,1.0459369300345709,-0.033764814728563915,0.26523130820909696,-0.00033764826731718766,0.010459369477189284,0.01046481802100644,0.26543767492571724
-22.725832988041823,-47.6388891060524,549.9917997987312,0.13273576330343317,-1.0857900313296744,-0.820020126880898,-0.010857900113344643,0.001327357807667795,0.010938732724632513,0.820093082740195
-22.725832949329973,-47.63888896482597,549.9959251733451,0.5624373064359215,0.36012009680109175,-0.4074826654890799,0.00360120129334542,0.005624373127233184,0.006678489636851697,0.4075373907997166
-22.725833005110058,-47.63888913626182,550.0251017813545,-0.05672163834551615,-1.3950812592672261,2.5101781354478057,-0.013950812511286973,-0.0005672162579628548,0.013962338772869627,2.5102169664349034
-22.725832896144965,-47.63888886370677,550.0201069157769,1.1527909152018425,1.3954028472921451,2.010691577685522,0.013954028659409973,0.011527909059338981,0.018099933787393385,2.010773042434738
-22.725833041640165,-47.63888905698211,549.9805062814461,-0.4622058163829485,-0.5833965253960589,-1.9493718553913966,-0.005833965387743494,-0.00462205812823413,0.007443021798044414,1.9493860646795815
-22.725832868284915,-47.63888897320874,550.0124459862682,1.462037482252394,0.2742953266921526,1.2445986268187617,0.0027429531433630903,0.014620374638951716,0.014875454498266195,1.2446875194291938
-22.72583300007802,-47.638888968310056,550.0121709483174,-0.0008660095080522401,0.32444926680947583,1.2170948317373882,0.0032444925652793687,-8.659952754896949e-06,0.003244504122502361,1.217099156291677
-22.725833103118056,-47.638889029929885,549.9827760506687,-1.1446104087392424,-0.3064293901578656,-1.7223949331289274,-0.0030642936991957057,-0.011446104053902673,0.011849185368104328,1.7224356907789702
-22.7258329913401,-47.63888893161701,550.0122816646564,0.09612491652164953,0.7001214974619971,1.2281664656322908,0.007001214734937691,0.0009612492348765045,0.007066895206259911,1.2281867969992524
-22.725833049027056,-47.63888905303875,550.0230689787762,-0.5442002981649307,-0.5430235444989315,2.3068978776188294,-0.005430235133727123,-0.005442003040201371,0.007687837842795944,2.30691068761428
-22.725832938012402,-47.63888889680009,549.9831618279063,0.6880623649413413,1.0565854859395218,-1.6838172093666208,0.010565854804042952,0.006880623494964766,0.012608737740931035,1.6838644169982744
-22.725833048472822,-47.63888915518883,549.9862374576848,-0.538048319998132,-1.588860557727302,-1.3762542315213955,-0.015888605409083944,-0.005380483067085606,0.01677490327485576,1.3763564607942038
-22.725833033466714,-47.6388889872881,550.0152649220026,-0.3714804850062634,0.13014747208030164,1.5264922002652537,0.0013014749726578375,-0.0037148050395785503,0.003936192778121126,1.5264972751634436
-22.725833137371346,-47.63888877319196,550.0040724296624,-1.5248219287977682,2.322115227643052,0.407242966238472,0.02322115251041055,-0.015248219241925653,0.027780030848823366,0.4081893723103574
-22.72583303946952,-47.63888910688199,550.0082721441286,-0.4381116519646679,-1.094283521562328,0.8272144128592849,-0.010942835231632985,-0.0043811166321461315,0.011787273893955955,0.8272983891341439
-22.725833175565047,-47.638889085150154,550.005108838246,-1.948771998356212,-0.871787760167999,0.5108838246007452,-0.00871787762570085,-0.019487720013700027,0.021348831856311486,0.5113296929153258
-22.725833105429807,-47.63888893842637,550.0058604388139,-1.1702708312200938,0.630405643571799,0.5860438813922162,0.006304056249750861,-0.011702708391680972,0.013292648678903054,0.5861946139493729
-22.725832942869655,-47.63888897761892,549.9801029180753,0.6341468506793764,0.22914287745002737,-1.9897081924666244,0.0022914287894749744,0.006341468480997037,0.006742764150755505,1.9897196174445368
-22.725832945165603,-47.638888958394865,550.0157097655994,0.6086618236370015,0.4259633576734799,1.5709765599321726,0.004259633601382331,0.006086618217437945,0.007429091448008489,1.5709941257898359
-22.725832967081818,-47.63888894179581,550.0175438498865,0.36539184029093574,0.5959084850247198,1.7543849886416603,0.00595908453453631,0.003653918394519451,0.006990122182305359,1.7543989142143035
-22.72583306941176,-47.63888892733075,549.996559138839,-0.7704705052417671,0.7440052990949496,-0.34408611610204165,0.007440052726664079,-0.007704705151212465,0.01071059597047062,0.3442527736438679
-22.725833001675216,-47.63888886721043,549.9993478457528,-0.01859487416153124,1.3595315029691664,-0.06521542472079364,0.013595315021996039,-0.00018594882433831117,0.01359658661255037,0.06661770626963334
-22.72583300029881,-47.63888895212156,549.9770333874617,-0.003316788172120755,0.49019094033948046,-2.2966612538335833,0.004901909511847717,-3.3167697921498984e-05,0.004902021721548012,2.2966664852926315
-22.725833083481998,-47.63888903118701,550.0077138213403,-0.9266501678308818,-0.31930016553027857,0.7713821340267524,-0.003193001459128255,-0.00926650160337772,0.009801189228017027,0.7714443985223118
-22.725832888965062,-47.63888892295757,550.0085808616257,1.2324878086186017,0.7887789485156341,0.8580861625712162,0.00788778914043085,0.012324878280622897,0.014632834385588763,0.8582109194302957
-22.725832941031943,-47.63888877688138,549.999067134745,0.6545454560383879,2.2843420526986895,-0.0932865254989665,0.02284342060555043,0.006545454535711315,0.023762677459435198,0.09626546981940955
-22.725833014143138,-47.63888902394559,550.0168653003981,-0.15698880281768587,-0.24516067436116246,1.686530039805754,-0.002451606933438509,-0.001569888144814513,0.002911172503187148,1.6865325523393775
-22.725832998140653,-47.638889114896045,549.9949888415352,0.020638746906511567,-1.1763333657748674,-0.5011158464699108,-0.011763333470192849,0.00020638765363401035,0.011765143866291303,0.5012539378388338
-22.725832984980723,-47.63888888012873,550.0084690888884,0.1667139854682824,1.2272708565182253,0.8469088888404004,0.012272708479404497,0.0016671398874734678,0.012385424047034162,0.846999447892692
-22.7258331479039,-47.63888901030226,549.9847050349197,-1.6417332597173429,-0.10547699665359178,-1.5294965080381733,-0.0010547700044360167,-0.01641733258139766,0.016451180773746275,1.5295849794744298
-22.725833017047847,-47.63888925489204,549.9996467177369,-0.18923107522785604,-2.6096460498044998,-0.03532822631135718,-0.026096460224504788,-0.0018923108839885572,0.026164978057143906,0.04396236629984026
-22.72583304937772,-47.638888895069435,549.9973846861315,-0.5480926692028926,1.0743043577908395,-0.26153138685425376,0.010743043396221848,-0.0054809266885058605,0.012060412048428597,0.26180931963713727
-22.72583307252805,-47.63888906859307,550.0033796188306,-0.8050613452353587,-0.7022723719122005,0.3379618830614124,-0.007022723862183279,-0.008050613477195157,0.010683212429025021,0.33813069282840863
-22.725833021572054,-47.63888901122474,549.9944570960675,-0.23944977163836015,-0.11492159235849901,-0.5542903932500378,-0.0011492160751242915,-0.002394497837343579,0.002655996513621047,0.5542967565855574
-22.725832870850326,-47.63888896144568,549.9980279110649,1.4335614105335348,0.39472837739813577,-0.1972088935075017,0.003947283856373547,0.01433561401853467,0.014869125029106285,0.1977686490767503
-22.72583295238879,-47.6388889775007,550.0123907075716,0.5284844575137423,0.2303532686264838,1.2390707571622595,0.0023035324475773216,0.0052848446152609085,0.005765053715664216,1.239084168690676
-22.725833042424515,-47.63888891732756,549.9934485364414,-0.4709121194842268,0.8464203091401411,-0.6551463558573262,0.008464202760359267,-0.004709121018464657,0.009685997580787383,0.6552179531613938
-22.725832960243174,-47.63888904747997,549.9759013434889,0.44130079362733643,-0.4861113409400145,-2.409865651108019,-0.00486111368045443,0.004413007815173842,0.006565444706269836,2.4098745945527775
-22.72583289942955,-47.63888893992561,550.026243758563,1.116331999533338,0.6150560840966729,2.6243758563081307,0.006150560651966444,0.011163319921791981,0.012745552479582657,2.6244068061692083
-22.72583293608906,-47.638889028307275,550.0207218111804,0.7094114471089132,-0.2898166761152678,2.0721811180357297,-0.002898167027025482,0.007094114597094858,0.007663278282383596,2.072195288040045
-22.725832994426494,-47.63888891505428,549.9806160595734,0.061865925290913344,0.8696946615134158,-1.938394042658428,0.008696946837690227,0.0006186593743962021,0.008718923311919789,1.9384136514763184
-22.725833046772937,-47.63888892883753,550.0103456170787,-0.5191795702606817,0.7285784372620827,1.0345617078677916,0.007285784554958235,-0.005191795867887095,0.008946362440404339,1.0346003889341315
-22.725832950002363,-47.638889108260386,549.9924553784417,0.5549737910530096,-1.1083958923404384,-0.7544621558270146,-0.011083958734613542,0.00554973782129764,0.012395714223704791,0.7545639789361643
-22.72583297196418,-47.63888886987939,550.0039523082299,0.31119761174488203,1.332206134014996,0.39523082299658935,0.013322061009270964,0.003111976106140446,0.01368070556732827,0.39546752730081386
-22.725832934740243,-47.638889060003976,550.0044133619352,0.7243833335614351,-0.6143351055337071,0.44133619352024056,-0.0061433514169746024,0.007243833191949989,0.009498099070089774,0.44143838709356453
-22.72583295601573,-47.63888890772941,549.9964838829952,0.4882254307229049,0.9446884750495126,-0.351611700474483,0.009446884779701284,0.004882254216909132,0.010633909830324818,0.35177246616415603
-22.72583292281245,-47.63888895657937,549.9882435150162,0.856781795320335,0.44455082667729395,-1.1756484983795947,0.004445508194146756,0.008567818113647263,0.009652463433381558,1.1756881226760776
-22.725833038391194,-47.6388887838291,549.9896418842153,-0.42614222926554834,2.2132096173594435,-1.035811578474389,0.02213209608272524,-0.004261422361651057,0.022538620134324144,1.036056762677388
-22.725832904060226,-47.63888902599716,549.9862571212677,1.0649314945271797,-0.26616520009093825,-1.3742878732218637,-0.0026616517414001016,0.01064931505112554,0.010976898516913927,1.3743317106145634
-22.725832991953563,-47.63888904162616,549.9875226668765,0.08931545300522883,-0.42617861510952065,-1.247733312345667,-0.004261786187289582,0.0008931546382484612,0.004354370989476782,1.2477409103190245
-22.725832850808583,-47.638889004153576,549.9989923256493,1.6560247338644027,-0.042525288477521045,-0.10076743507403288,-0.0004252532032059389,0.01656024743468265,0.01656570660686559,0.10212002059495742
-22.72583305114873,-47.63888903550861,549.9892636001633,-0.5677508656942768,-0.3635457034170968,-1.0736399836661277,-0.003635457162823808,-0.005677508799095676,0.006741710090662143,1.0736611500767834
-22.725832873922258,-47.63888890593386,550.0102307809857,1.3994629365903533,0.9630717411814042,1.0230780985689298,0.009630717362110299,0.013994629561864258,0.01698824221285586,1.0232191339814907
-22.725832980370804,-47.63888919646451,550.0223086923301,0.21788408802790832,-2.0114508765611676,2.230869233003891,-0.020114509102329873,0.0021788409583223256,0.02023217300117252,2.2309609758119517
-22.725833046197074,-47.638889125491914,549.9912992013794,-0.5127874897338277,-1.2848164317964335,-0.8700798620550645,-0.012848164020373858,-0.005127875084554034,0.013833669852111527,0.8701898280134382
-22.72583303320183,-47.63888912110637,550.0035910675081,-0.3685402992176846,-1.2399161349379115,0.3591067508030656,-0.012399161080056047,-0.0036854030014410455,0.012935276988615563,0.3593396441611081
-22.725833024757875,-47.63888888518148,550.0074952766546,-0.2748123981910687,1.1755395874523649,0.7495276654544007,0.011755396036994464,-0.0027481240110205363,0.012072345321706663,0.7496248813978278
-22.72583296857285,-47.6388887955855,550.0070800340637,0.34884140771468625,2.0928447951363602,0.7080034063789116,0.02092844773726497,0.0034884139203938958,0.02121718540173105,0.7083212494289715
-22.72583296199897,-47.63888901799401,550.0011393290188,0.42181142828688273,-0.18422704207734997,0.1139329018741311,-0.0018422701704197012,0.004218114316500987,0.004602873859654294,0.11402584171089077
-22.725833041100792,-47.638889019233474,550.0111402362754,-0.45621875644252224,-0.1969169263437142,1.1140236275395836,-0.001969169438103036,-0.00456218772626471,0.0049690225523375715,1.1140347094717087
-22.725833003112626,-47.63888899240177,550.0072337342903,-0.03455013489239665,0.07779253849241927,0.7233734290209858,0.0007779251961590006,-0.0003455013555253572,0.0008511984477716574,0.7233739298306231
-22.725832845651816,-47.63888886373655,549.9814350636651,1.7132648603115044,1.3950979990906764,-1.8564936334909468,0.013950979829556209,0.01713264862246433,0.022094286298170236,1.8566251018096278
-22.7258328673373,-47.63888910869415,550.0130373409659,1.4725559878825647,-1.1128368891496805,1.3037340965839097,-0.011128368640622317,0.014725559939421373,0.018457592045851425,1.3038647465541033
-22.72583297325697,-47.63888897352699,550.013309362559,0.2968476611298696,0.27103704475443496,1.330936255900113,0.002710370456577057,0.0029684764299986455,0.004019696546674043,1.3309423260313278
-22.725832995587396,-47.6388888865053,549.9885507084373,0.04897992816441896,1.1619860333138277,-1.1449291562678723,0.011619860236735636,0.0004897991985330918,0.011630178639047365,1.144988224365283
-22.725832991396945,-47.63888893985,550.0005690675317,0.09549392876420554,0.6158301383248973,0.05690675317140304,0.00615830166806616,0.0009549392210317365,0.006231900861757281,0.05724696625170292
-22.725832955796403,-47.63888897955215,550.0102499348922,0.49065995061000334,0.20934997542506797,1.0249934892166042,0.002093500006618238,0.004906599489373775,0.0053345534796113495,1.0250073708982148
-22.725833072227076,-47.63888888124655,549.9968602927063,-0.8017205305488398,1.2158263251247534,-0.31397072936904236,0.012158263510718168,-0.008017205225030466,0.01456361738086787,0.3143083165510108
-22.72583301897464,-47.638889320060315,550.0160946707165,-0.21061850846025504,-3.2768544523902308,1.6094670716490178,-0.03276854464697085,-0.0021061849011516642,0.03283616197301934,1.6098019965988306
-22.725833119376585,-47.638888923024865,550.0354580874193,-1.3250800664385542,0.7880898911568581,3.545808741929041,0.007880899265092028,-0.013250800744657454,0.015417272573355593,3.5458422591341097
-22.725832975180477,-47.63888907556538,549.9882102095105,0.2754967221815778,-0.7736565728244047,-1.1789790489524736,-0.007736565433754357,0.0027549671877125093,0.008212447194115485,1.1790076514392769
-22.72583295335704,-47.6388892132283,549.9792843309527,0.5177368842533792,-2.183082659630171,-2.071566904730662,-0.021830826444493523,0.005177368922915093,0.02243635737399377,2.071688401012445
-22.725833036352505,-47.63888894542293,550.004557278934,-0.4035127717284487,0.5587731850618828,0.45572789340731357,0.005587731820558476,-0.0040351278585148975,0.006892387375434201,0.4557800103455019
-22.725832887556052,-47.63888884152757,550.0108234375768,1.2481278550418633,1.6224788835109232,1.0823437576892152,0.016224788550339216,0.012481278368170479,0.02047012636030806,1.08253731384745
-22.72583308298044,-47.63888901338078,549.9965370043923,-0.9210828609909149,-0.1369956645472747,-0.34629956076715346,-0.0013699568853144455,-0.009210828675776384,0.00931215049073655,0.34642474209793367
-22.725833109024702,-47.63888888777706,550.0217989099498,-1.2101741833672097,1.1489654271278582,2.1798909949815517,0.011489654614558061,-0.01210174174204326,0.016687250113573165,2.1799548651984764
-22.72583297935604,-47.6388888115302,549.9799209130042,0.22914800880507027,1.9295990919876027,-2.007908699584873,0.019295991039112875,0.0022914798911699563,0.01943157611397389,2.0080027221088144
-22.725832924222072,-47.63888883572518,550.0103937793455,0.8411350035981606,1.681885030684916,1.0393779345474168,0.016818850610318296,0.008411350197690126,0.018804907550966206,1.03954803418111
-22.725832877030687,-47.63888880897962,549.9909120876886,1.3649593838576692,1.9557125750447417,-0.90879123113834,0.019557125389379416,0.013649593935127768,0.023849372488386058,0.9091041163532054
-22.7258330368591,-47.63888890596833,550.0257906685931,-0.40913597873433566,0.9627188169076429,2.579066859310945,0.009627188401570903,-0.004091359976143849,0.010460496306281701,2.5790880727077075
-22.725832921190495,-47.63888898656477,550.0298877302976,0.8747855377016819,0.13755308629456262,2.9887730297521777,0.0013755307660921943,0.008747855218871337,0.00885534052528759,2.988786148330545
-22.725833003447754,-47.638889187121535,549.9885001511833,-0.03827004295916981,-1.9157952900838005,-1.1499848816750218,-0.019157952739522872,-0.0003827005059520161,0.019161774783329644,1.1501445133903134
-22.72583301251183,-47.63888902807136,549.9917566429614,-0.1388813218417625,-0.2874013263528407,-0.8243357038628703,-0.0028740135436552375,-0.0013888131071837506,0.00319198303501117,0.8243418838187413
-22.72583293611784,-47.63888909854785,550.0128938183047,0.7090919836297088,-1.008956593096028,1.289381830469703,-0.010089565891366514,0.00709091995787503,0.012332091701135577,1.2894408033112374
-22.725832952164886,-47.63888874577703,549.9941930402532,0.530969780721278,2.6027958343306046,-0.5806959746842719,0.026027958670138313,0.005309697812094782,0.026564026866990484,0.5813032449006442
-22.725833114466003,-47.63888902187838,549.999318831731,-1.2705726029813607,-0.22399611726307503,-0.06811682689835732,-0.002239960962387407,-0.01270572612455112,0.012901662740326161,0.06932788045616238
-22.725832893852512,-47.63888898416226,550.0003808263082,1.1782371451451725,0.1621506132964162,0.03808263081361527,0.0016215060811660012,0.01178237128129922,0.011893424863412681,0.03989662047033326
-22.725832899074955,-47.6388889358272,549.9712049026571,1.1202680040649167,0.6570165793251407,-2.8795097342964846,0.006570165772379582,0.01120268011689518,0.01298719061529578,2.8795390216164307
